sequence number,asset,time (from exchange),ask,ask size,bid,bid size
595173512109104482,MOODENG-USD-SWAP-LIN,1747601347013,0.233065,48300.0,0.231739,69590.0
624173512091928297,GOAT-USD-SWAP-LIN,1747601347045,0.16066,107391.0,0.15993,91363.0
400173591426240061,ETH-USD-SWAP-LIN,1747601347061,2401.6,201.433,2399.2,294.882
109174719826717457,LAUNCHCOIN-USD-SWAP-LIN,1747601347062,0.22301,57663.0,0.2095,27270.0
630173512272985489,WIF-USD-SWAP-LIN,1747601347020,0.9725,27131.0,0.9685,6320.0
413173512242567306,1000ANDY-USD-SWAP-LIN,1747601347034,0.0769,180703.0,0.07633,201852.0
117173512259796512,BRETT-USD-SWAP-LIN,1747601346965,0.06969,344868.0,0.06934,181230.0
300173894171307555,BTC-USD-SWAP-LIN,1747601347089,104177.0,0.1369,104152.0,0.0039
600174565172998229,SOL-USD-SWAP-LIN,1747601347077,167.18,3667.61,167.0,9.96
638173512079465348,FARTCOIN-USD-SWAP-LIN,1747601347098,1.26398,13685.0,1.26298,1.0
595173512109104483,MOODENG-USD-SWAP-LIN,1747601347113,0.233065,48300.0,0.231739,69590.0
624173512091928298,GOAT-USD-SWAP-LIN,1747601347145,0.16066,107391.0,0.15993,91363.0
117173512259796513,BRETT-USD-SWAP-LIN,1747601347065,0.06969,344868.0,0.06934,181230.0
413173512242567307,1000ANDY-USD-SWAP-LIN,1747601347135,0.0769,180703.0,0.07633,201852.0
630173512272985490,WIF-USD-SWAP-LIN,1747601347121,0.9725,27131.0,0.9685,6320.0
109174719826717458,LAUNCHCOIN-USD-SWAP-LIN,1747601347162,0.22301,57663.0,0.2095,27270.0
400173591426240062,ETH-USD-SWAP-LIN,1747601347161,2400.8,205.532,2398.4,201.367
300173894171307556,BTC-USD-SWAP-LIN,1747601347189,104177.0,0.1369,104152.0,0.0039
595173512109104484,MOODENG-USD-SWAP-LIN,1747601347214,0.233065,48300.0,0.231739,69590.0
638173512079465349,FARTCOIN-USD-SWAP-LIN,1747601347199,1.26398,13685.0,1.26298,1.0
600174565172998230,SOL-USD-SWAP-LIN,1747601347177,167.18,3667.61,167.0,9.96
400173591426240063,ETH-USD-SWAP-LIN,1747601347262,2400.8,205.532,2398.4,201.367
630173512272985491,WIF-USD-SWAP-LIN,1747601347221,0.9725,27131.0,0.9685,6320.0
109174719826717459,LAUNCHCOIN-USD-SWAP-LIN,1747601347262,0.22301,57663.0,0.2095,27270.0
117173512259796514,BRETT-USD-SWAP-LIN,1747601347165,0.06969,344868.0,0.06934,181230.0
413173512242567308,1000ANDY-USD-SWAP-LIN,1747601347235,0.0769,180703.0,0.07633,201852.0
624173512091928299,GOAT-USD-SWAP-LIN,1747601347246,0.16066,107391.0,0.15993,91363.0
300173894171307557,BTC-USD-SWAP-LIN,1747601347290,104177.0,0.1369,104152.0,0.0039
600174565172998231,SOL-USD-SWAP-LIN,1747601347278,167.18,3667.61,167.0,9.96
117173512259796515,BRETT-USD-SWAP-LIN,1747601347266,0.06969,344868.0,0.06934,181230.0
624173512091928300,GOAT-USD-SWAP-LIN,1747601347346,0.16066,107391.0,0.15993,91363.0
413173512242567309,1000ANDY-USD-SWAP-LIN,1747601347335,0.0769,180703.0,0.07633,201852.0
400173591426240064,ETH-USD-SWAP-LIN,1747601347362,2400.8,205.532,2398.4,201.367
630173512272985492,WIF-USD-SWAP-LIN,1747601347321,0.9725,27131.0,0.9685,6320.0
109174719826717460,LAUNCHCOIN-USD-SWAP-LIN,1747601347363,0.22301,57663.0,0.2095,27270.0
595173512109104485,MOODENG-USD-SWAP-LIN,1747601347314,0.233065,48300.0,0.231739,69590.0
638173512079465350,FARTCOIN-USD-SWAP-LIN,1747601347299,1.26398,13685.0,1.26298,1.0
300173894171307558,BTC-USD-SWAP-LIN,1747601347391,104177.0,0.1369,104152.0,0.0039
624173512091928301,GOAT-USD-SWAP-LIN,1747601347446,0.16066,107391.0,0.15993,91363.0
109174719826717461,LAUNCHCOIN-USD-SWAP-LIN,1747601347463,0.22301,57663.0,0.2095,27270.0
638173512079465351,FARTCOIN-USD-SWAP-LIN,1747601347399,1.26398,13685.0,1.26298,1.0
595173512109104486,MOODENG-USD-SWAP-LIN,1747601347414,0.233065,48300.0,0.231739,69590.0
413173512242567310,1000ANDY-USD-SWAP-LIN,1747601347435,0.0769,180703.0,0.07633,201852.0
400173591426240065,ETH-USD-SWAP-LIN,1747601347463,2400.8,205.532,2398.4,201.367
630173512272985493,WIF-USD-SWAP-LIN,1747601347422,0.9725,27131.0,0.9685,6320.0
600174565172998232,SOL-USD-SWAP-LIN,1747601347378,167.18,3667.61,167.0,9.96
117173512259796516,BRETT-USD-SWAP-LIN,1747601347366,0.06969,344868.0,0.06934,181230.0
300173894171307559,BTC-USD-SWAP-LIN,1747601347491,104177.0,0.1369,104152.0,0.0039
638173512079465352,FARTCOIN-USD-SWAP-LIN,1747601347500,1.26398,13685.0,1.26298,1.0
624173512091928302,GOAT-USD-SWAP-LIN,1747601347547,0.16066,107391.0,0.15993,91363.0
109174719826717462,LAUNCHCOIN-USD-SWAP-LIN,1747601347563,0.22301,57663.0,0.2095,27270.0
630173512272985494,WIF-USD-SWAP-LIN,1747601347522,0.9725,27131.0,0.9685,6320.0
117173512259796517,BRETT-USD-SWAP-LIN,1747601347466,0.06969,344868.0,0.06934,181230.0
600174565172998233,SOL-USD-SWAP-LIN,1747601347479,167.18,3667.61,167.0,9.96
400173591426240066,ETH-USD-SWAP-LIN,1747601347563,2400.8,205.532,2398.4,201.367
595173512109104487,MOODENG-USD-SWAP-LIN,1747601347515,0.233065,48300.0,0.231739,69590.0
413173512242567311,1000ANDY-USD-SWAP-LIN,1747601347536,0.0769,180703.0,0.07633,201852.0
300173894171307560,BTC-USD-SWAP-LIN,1747601347592,104177.0,0.1369,104152.0,0.0039
109174719826717463,LAUNCHCOIN-USD-SWAP-LIN,1747601347664,0.22301,57663.0,0.2095,27270.0
400173591426240067,ETH-USD-SWAP-LIN,1747601347663,2400.8,205.532,2398.4,201.367
630173512272985495,WIF-USD-SWAP-LIN,1747601347622,0.9725,27131.0,0.9685,6320.0
117173512259796518,BRETT-USD-SWAP-LIN,1747601347567,0.06969,344868.0,0.06934,181230.0
600174565172998234,SOL-USD-SWAP-LIN,1747601347579,167.18,3667.61,167.0,9.96
638173512079465353,FARTCOIN-USD-SWAP-LIN,1747601347600,1.26398,13685.0,1.26298,1.0
624173512091928303,GOAT-USD-SWAP-LIN,1747601347647,0.16066,107391.0,0.15993,91363.0
413173512242567312,1000ANDY-USD-SWAP-LIN,1747601347636,0.0769,180703.0,0.07633,201852.0
595173512109104488,MOODENG-USD-SWAP-LIN,1747601347615,0.233065,48300.0,0.231739,69590.0
300173894171307561,BTC-USD-SWAP-LIN,1747601347692,104177.0,0.1369,104152.0,0.0039
624173512091928304,GOAT-USD-SWAP-LIN,1747601347747,0.16066,107391.0,0.15993,91363.0
600174565172998235,SOL-USD-SWAP-LIN,1747601347680,167.18,3667.61,167.0,9.96
638173512079465354,FARTCOIN-USD-SWAP-LIN,1747601347701,1.26398,13685.0,1.26298,1.0
109174719826717464,LAUNCHCOIN-USD-SWAP-LIN,1747601347764,0.22301,57663.0,0.2095,27270.0
630173512272985496,WIF-USD-SWAP-LIN,1747601347723,0.9725,27131.0,0.9685,6320.0
117173512259796519,BRETT-USD-SWAP-LIN,1747601347667,0.06969,344868.0,0.06934,181230.0
400173591426240068,ETH-USD-SWAP-LIN,1747601347764,2400.8,205.532,2398.4,201.367
595173512109104489,MOODENG-USD-SWAP-LIN,1747601347715,0.233065,48300.0,0.231739,69590.0
413173512242567313,1000ANDY-USD-SWAP-LIN,1747601347736,0.0769,180703.0,0.07633,201852.0
